reactions,[SN10H01](mM),[HBr](mM),Temperature,yield,reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield#SN1Br01,yield#SN1Br01s1,run_name,spectrum_dir
96,11.4614500207076,16.560357933560002,36.0,0.8343288493916249,96,285.66953650000005,190.19,0,24.14046346,0.0,0.0,42,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.001898831612609,2.133066860159012e-05,0.0190246124818131,0.8324677699852125,0.0018610794064123,simple-reactions/2023-07-06-run01/,C:\
97,11.4614500207076,59.13824689514,36.0,0.9332023859954972,97,223.60264300000003,190.19,0,86.20735699,0.0,0.0,43,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0007655975143845,5.517232917883803e-06,0.012671608075603,0.9327210129660692,0.0004813730294278,simple-reactions/2023-07-06-run01/,C:\
98,22.900000037709997,18.925796208060003,36.0,0.8447308145139432,98,92.41137579,380.0,0,27.58862421,0.0,0.0,44,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0035556643538414,0.005701032769938,0.0261212892774864,0.5957774188816316,0.2489533956323115,simple-reactions/2023-07-06-run01/,C:\
99,5.7421750106042,42.5801789642251,36.0,0.9486772925677768,99,342.6447683,95.285,0,62.07023173,0.0,0.0,45,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0002947039680467,2.06253135765906e-05,0.0211447699141155,0.9450853934107848,0.0035918991569921,simple-reactions/2023-07-06-run01/,C:\
101,22.900000037709997,47.31105551578,36.0,0.9232485455178644,101,51.03344677,380.0,0,68.96655323,0.0,0.0,47,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0017576083107109,2.17095418666414e-05,0.0181143734481443,0.922300530590846,0.0009480149270183,simple-reactions/2023-07-06-run01/,C:\
102,5.7421750106042,35.483864138549,36.0,0.9532899088790948,102,352.9892505,95.285,0,51.72574947,0.0,0.0,48,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0002682175179667,2.084220800595637e-05,0.0103053464001494,0.9496602375492762,0.0036296713298184,simple-reactions/2023-07-06-run01/,C:\
103,22.900000037709997,63.869123451,36.0,0.9274420925998642,103,26.89632150000001,380.0,0,93.1036785,0.0,0.0,49,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0016615760823654,2.0647638635538503e-05,0.020694665892753,0.9265404489929004,0.0009016436069638,simple-reactions/2023-07-06-run01/,C:\
105,11.4614500207076,35.483864138549,36.0,0.9254737391068256,105,258.0842505,190.19,0,51.72574947,0.0,0.0,51,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0008541790144573,2.9392739670845865e-06,0.0188897924346523,0.9252172904060266,0.0002564487007991,simple-reactions/2023-07-06-run01/,C:\
106,11.4614500207076,21.29123448256,36.0,0.8807054366121099,106,278.773215,190.19,0,31.03678496,0.0,0.0,52,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0013672886760397,2.1257041467572702e-05,0.0199340361099926,0.8788507810991738,0.0018546555129361,simple-reactions/2023-07-06-run01/,C:\
107,11.4614500207076,49.676493792266996,36.0,0.932425182759788,107,237.395286,190.19,0,72.41471398,0.0,0.0,53,51,61,2023-07-06_18-35-42__plate0000061__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_16-51-12__plate0000051__simple_reactions_2023-07-06-run01,0.0007745053904416,1.0243768968545034e-05,0.0146986418557008,0.9315314242082748,0.0008937585515133,simple-reactions/2023-07-06-run01/,C:\
111,5.7421750106042,30.75298758742,36.0,0.9257161788998032,111,359.885572,95.285,0,44.82942797,0.0,0.0,3,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0004265507011966,2.065278610009928e-05,0.0093801672234022,0.9221194954022108,0.003596683497592,simple-reactions/2023-07-06-run01/,C:\
112,17.180725031728,35.483864138549,36.0,0.9200779898806272,112,163.1792505,285.095,0,51.72574947,0.0,0.0,4,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.001373118079789,2.060035505427208e-05,0.0163986886829591,0.9188789511312696,0.0011990387493573,simple-reactions/2023-07-06-run01/,C:\
115,5.7421750106042,56.77280862064,36.0,0.9476432107306604,115,321.9558038,95.285,0,82.75919624,0.0,0.0,7,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0003006418469237,2.1297558977321e-05,0.0094317651356647,0.9439342400110596,0.0037089707196008,simple-reactions/2023-07-06-run01/,C:\
116,11.4614500207076,30.75298758742,36.0,0.9203140857432716,116,264.980572,190.19,0,44.82942797,0.0,0.0,8,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0009133161236078,0.0013930372718398,0.0143906161116668,0.7987729832367836,0.121541102506488,simple-reactions/2023-07-06-run01/,C:\
117,17.180725031728,66.23456171887649,36.0,0.9248043664181642,117,118.3531608,285.095,0,96.55183925,0.0,0.0,9,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0012919155038977,0.0009185073728676,0.0144173344630863,0.8713428639870913,0.0534615024310729,simple-reactions/2023-07-06-run01/,C:\
118,5.7421750106042,44.945617241280004,36.0,0.9367325285074954,118,339.1966075,95.285,0,65.51839248,0.0,0.0,10,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0003632928937665,2.0697750741669225e-05,0.0133604050387966,0.933128014415764,0.0036045140917314,simple-reactions/2023-07-06-run01/,C:\
119,17.180725031728,56.77280862064,36.0,0.9256497521118526,119,132.14580379999998,285.095,0,82.75919624,0.0,0.0,11,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0012773911647771,4.5407788226089856e-11,0.022026962520005,0.9256497494689032,2.6429494768356727e-09,simple-reactions/2023-07-06-run01/,C:\
120,17.180725031728,14.1949196522,36.0,0.7899949253911938,120,194.21269730000003,285.095,0,20.6923027,0.0,0.0,12,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0036080394417606,2.1003451705785093e-05,0.0211079960302441,0.7887724244973667,0.0012225008938271,simple-reactions/2023-07-06-run01/,C:\
121,5.7421750106042,68.6,36.0,0.9491261812432328,121,304.715,95.285,0,100.0,0.0,0.0,13,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0002921263707299,2.0967344174030727e-05,0.0094542133876645,0.9454747174446886,0.0036514637985443,simple-reactions/2023-07-06-run01/,C:\
123,17.180725031728,42.5801789642251,36.0,0.9254667962670924,123,152.8347683,285.095,0,62.07023173,0.0,0.0,15,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0012805344788639,2.0601103881877968e-05,0.0197313641519528,0.924267713932259,0.0011990823348333,simple-reactions/2023-07-06-run01/,C:\
124,22.900000037709997,40.21474069228,36.0,0.9204439629148022,124,61.37792902,380.0,0,58.62207098,0.0,0.0,16,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0018218332524332,2.4487640233400703e-05,0.0174814498362584,0.919374633648836,0.0010693292659662,simple-reactions/2023-07-06-run01/,C:\
127,22.900000037709997,0.0,36.0,0.0,127,120.0,380.0,0,0.0,0.0,0.0,19,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0265301404817039,7.73336573633204e-06,0.0185216265927173,-0.1588591179513477,0.0003377015599486,simple-reactions/2023-07-06-run01/,C:\
128,5.7421750106042,21.29123448256,36.0,0.8928352135734358,128,373.678215,95.285,0,31.03678496,0.0,0.0,20,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.000615358958623,2.0651467937847432e-05,0.0105708412887512,0.8892387596339228,0.0035964539395129,simple-reactions/2023-07-06-run01/,C:\
129,5.7421750106042,11.8294813788829,36.0,0.7523390867415043,129,387.470858,95.285,0,17.24414195,0.0,0.0,21,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0014221123072163,2.071233606825924e-05,0.0201601137938757,0.7487320326147998,0.0036070541267044,simple-reactions/2023-07-06-run01/,C:\
130,17.180725031728,4.7331665518346,36.0,0.1799959352991779,130,145.908403,285.095,0,0.0,68.99659696,0.0,22,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0140882643602424,2.061704832776124e-05,0.0498114186250677,0.1787959249218451,0.0012000103773327,simple-reactions/2023-07-06-run01/,C:\
131,17.180725031728,63.869123451,36.0,0.926087095560854,131,121.8013215,285.095,0,93.1036785,0.0,0.0,23,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0012698772873383,2.08897598399718e-05,0.0133547306627767,0.9248712120749426,0.0012158834859112,simple-reactions/2023-07-06-run01/,C:\
132,17.180725031728,11.8294813788829,36.0,0.7221675236002962,132,197.660858,285.095,0,17.24414195,0.0,0.0,24,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0047733633819073,2.1172775623813165e-05,0.026085898865906,0.7209351672483546,0.0012323563519416,simple-reactions/2023-07-06-run01/,C:\
133,22.900000037709997,59.13824689514,36.0,0.9246286625431284,133,33.79264301,380.0,0,86.20735699,0.0,0.0,25,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0017260036307772,2.0913797577921488e-05,0.0183557161375256,0.9237153962749456,0.000913266268183,simple-reactions/2023-07-06-run01/,C:\
134,17.180725031728,26.02211103156,36.0,0.8978514020600963,134,176.9718935,285.095,0,37.93310646,0.0,0.0,26,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0017549869735469,0.0064288136359954,0.0174438650084083,0.5236638387150264,0.3741875633450699,simple-reactions/2023-07-06-run01/,C:\
135,17.180725031728,2.367728275584,36.0,0.1291090873934141,135,180.3900106,285.095,0,0.0,34.51498944,0.0,27,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0149625372994312,2.3024410144338e-05,0.044110776142839,0.1277689570958881,0.001340130297526,simple-reactions/2023-07-06-run01/,C:\
136,5.7421750106042,16.560357933560002,36.0,0.8486868066049151,136,380.5745365,95.285,0,24.14046346,0.0,0.0,28,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0008688668378706,8.263295080240021e-06,0.012769805610927,0.8472477534473319,0.0014390531575831,simple-reactions/2023-07-06-run01/,C:\
138,17.180725031728,9.4640431032,36.0,0.6205430280880662,138,201.1090188,285.095,0,13.7959812,0.0,0.0,30,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0065193458951391,2.0639499369809315e-05,0.0299165773317854,0.6193417109530933,0.0012013171349729,simple-reactions/2023-07-06-run01/,C:\
139,11.4614500207076,0.0,36.0,0.0,139,309.81,190.19,0,0.0,0.0,0.0,31,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0126486077615172,1.1442810952854456e-06,0.0125938774529052,-0.1036781576953045,9.983737601147335e-05,simple-reactions/2023-07-06-run01/,C:\
141,22.900000037709997,33.11842586192,36.0,0.9091609919801286,141,71.72241128,380.0,0,48.27758872,0.0,0.0,33,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0020802132872886,0.0006070311036244,0.0232341099610587,0.8826530835712132,0.0265079084089153,simple-reactions/2023-07-06-run01/,C:\
142,22.900000037709997,7.0986048279900995,36.0,0.4838211768376523,142,109.65217959999998,380.0,0,10.34782045,0.0,0.0,34,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0118204950698828,0.004080136647613,0.0404440903838407,0.3056492711217473,0.1781719057159049,simple-reactions/2023-07-06-run01/,C:\
143,17.180725031728,37.849302410920004,36.0,0.9191359223358444,143,159.7310898,285.095,0,55.17391022,0.0,0.0,35,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0013893034830976,0.0050026808563146,0.0144544864139905,0.6279560770280107,0.2911798453078336,simple-reactions/2023-07-06-run01/,C:\
144,11.4614500207076,9.4640431032,36.0,0.6548110867529057,144,296.0140188000001,190.19,0,13.7959812,0.0,0.0,36,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0039563654766465,1.6247473932009704e-05,0.0209336110169312,0.6533935109746551,0.0014175757782505,simple-reactions/2023-07-06-run01/,C:\
146,11.4614500207076,26.02211103156,36.0,0.8958651416655723,146,271.8768935,190.19,0,37.93310646,0.0,0.0,38,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0011935364742373,2.110754493389797e-05,0.0079222697236773,0.8940235295750131,0.0018416120905592,simple-reactions/2023-07-06-run01/,C:\
147,11.4614500207076,7.0986048279900995,36.0,0.5156569586235494,147,299.4621796,190.19,0,10.34782045,0.0,0.0,39,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0055512735607255,0.0027973094783381,0.0279459586281977,0.2715945168093118,0.2440624418142375,simple-reactions/2023-07-06-run01/,C:\
150,11.4614500207076,68.6,36.0,0.9362563841557726,150,209.81,190.19,0,100.0,0.0,0.0,42,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0007305942670939,2.0775552286681703e-05,0.0087929235966896,0.9344437380900136,0.0018126460657589,simple-reactions/2023-07-06-run01/,C:\
152,5.7421750106042,0.0,36.0,0.0,152,404.715,95.285,0,0.0,0.0,0.0,44,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0073294985487607,0.0012911585234159,0.0064029461415186,-0.5012877624103665,0.2248553067714984,simple-reactions/2023-07-06-run01/,C:\
153,11.4614500207076,47.31105551578,36.0,0.9299383724496452,153,240.84344680000004,190.19,0,68.96655323,0.0,0.0,45,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0008030078424414,0.0020373013434599,0.0135243355519925,0.7521858769081944,0.1777524955414507,simple-reactions/2023-07-06-run01/,C:\
154,22.900000037709997,26.02211103156,36.0,0.8905872341906508,154,82.06689354,380.0,0,37.93310646,0.0,0.0,46,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0025055523414106,2.1156762940534705e-05,0.0269561266013713,0.8896633580813241,0.0009238761093266,simple-reactions/2023-07-06-run01/,C:\
1,5.7421750106042,14.1949196522,46.0,0.9406486310409607,1,384.0226973,95.285,0,20.6923027,0.0,0.0,1,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0003408059476476,0.0002873493414046,0.009889697120197,0.890606732125884,0.0500418989150766,simple-reactions/2023-07-07-run01/,C:\
3,5.7421750106042,59.13824689514,46.0,0.9616715926798024,3,318.5076430000001,95.285,0,86.20735699,0.0,0.0,3,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0002200884226926,2.064357319201904e-05,0.0052556804157102,0.9580765136103648,0.0035950790694375,simple-reactions/2023-07-07-run01/,C:\
4,22.900000037709997,66.23456171887649,46.0,0.9302482202806768,4,23.44816075,380.0,0,96.55183925,0.0,0.0,4,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0015973157583625,0.0003046199479814,0.0112729686710998,0.9169460391693508,0.013302181111326,simple-reactions/2023-07-07-run01/,C:\
5,17.180725031728,68.6,46.0,0.9324076203011332,5,114.905,285.095,0,100.0,0.0,0.0,5,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0011612860897302,0.0006850121243995,0.0090915750678489,0.8925366530862447,0.0398709672148883,simple-reactions/2023-07-07-run01/,C:\
6,22.900000037709997,28.3875493117845,46.0,0.927186371809686,6,78.61873278,380.0,0,41.38126722,0.0,0.0,6,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0016674320884707,0.0010151211678398,0.0057054931067783,0.8828579366102668,0.0443284351994191,simple-reactions/2023-07-07-run01/,C:\
7,5.7421750106042,23.65667275706,46.0,0.9519302523307008,7,370.2300543,95.285,0,34.48494571,0.0,0.0,7,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0002760249037995,2.062782181185792e-05,0.0044189592598359,0.9483379163645836,0.0035923359661172,simple-reactions/2023-07-07-run01/,C:\
